"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:2000117","negative regulation of cysteine-type endopeptidase activity","26/3241","87/23210",9.45055595053968e-05,0.000932924136543767,0.000541540740513868,"Arl6ip1/Xiap/Igbp1/Src/Rnf34/Adora2a/Plaur/Ltf/Sh3rf1/Rag1/Dnaja3/Por/Htt/Klf4/Gpi1/Ints1/Cryab/Arrb2/Pih1d1/Park7/Cst7/Mical1/Gpx1/Rps6ka1/Pcid2/Map2k5",26
"BP","GO:0036376","sodium ion export across plasma membrane","8/3241","13/23210",9.55727642844124e-05,0.000940478276030971,0.000545925742607394,"Atp1b1/Slc8a1/Atp1a3/Atp4a/Agrn/Atp1b2/Atp1a2/Fxyd1",8
"BP","GO:1902950","regulation of dendritic spine maintenance","8/3241","13/23210",9.55727642844124e-05,0.000940478276030971,0.000545925742607394,"Vps35/Fcgr2b/Ins2/Homer1/Grin1/Fyn/Cfl1/Apoe",8
"BP","GO:1903036","positive regulation of response to wounding","23/3241","73/23210",9.65503269334276e-05,0.000947105490501292,0.000549772686309696,"Cd24a/Rtn4/Xbp1/Prkce/Hmgb1/Nfe2l2/Apoh/Selp/Stk24/Mylk/Hopx/Ccn4/Braf/Sox15/Cpb2/Plek/Anxa1/Lrp1/Pdpn/Grn/Mif/Hbegf/Prdx2",23
"BP","GO:1990542","mitochondrial transmembrane transport","23/3241","73/23210",9.65503269334276e-05,0.000947105490501292,0.000549772686309696,"Tomm7/Dnajc15/Agk/Hspd1/Mpc1/Slc25a29/Slc25a33/Slc25a2/Chchd4/Cox5b/Grpel2/Letm1/Maip1/Timm22/Grpel1/Cyc1/Tomm40l/Smdt1/Timm50/Timm13/Timm44/Slc25a28/Slc25a37",23
"BP","GO:0060491","regulation of cell projection assembly","45/3241","184/23210",9.69665844450847e-05,0.000949540301142771,0.000551186037198742,"Hsp90aa1/Rab5a/Gpm6a/Pfn2/Akirin1/Map4/Dpysl3/Sept7/Cdc42/Def8/Nrp1/Eps8l2/Vdac3/Src/Fmr1/Wasl/Rdx/Kit/Arf6/Hap1/Cdc42ep3/Dnm2/Rac2/Was/Entr1/Dnm3/Htt/Crocc/Odf2l/Agrn/Tgfbr1/Eps8l1/Cln3/Kctd17/Coro1c/Cfl1/Pqbp1/Fscn1/Gap43/Sept9/Atg5/Ift140/Mien1/Mark4/Cdc42ep4",45
"BP","GO:0006900","vesicle budding from membrane","19/3241","55/23210",9.71034149667595e-05,0.000949540301142771,0.000551186037198742,"Snap91/Rab1a/Cul3/Wasl/Tmed9/Ap3b1/Sec24d/Sec16b/Sec23b/Golph3/Dnm2/Sec13/Dnm3/Ap2m1/Anxa2/Mia3/Arfgap2/Sec24c/Preb",19
"BP","GO:0071375","cellular response to peptide hormone stimulus","56/3241","244/23210",9.75733247159923e-05,0.000952639874068834,0.000552985267116703,"Ywhag/Hnrnpk/Ptpn2/Kat2b/H2afz/Ctnnb1/Ghr/Xbp1/Zfp36l1/Srsf3/Jak2/Ptpre/Lmbrd1/Slc25a33/Pten/Src/Dennd4c/Pak1/Tsc1/Cish/Pdpk1/Eif4ebp2/Foxo3/C1qtnf12/Stat3/Ins2/Tshr/Nck1/Rarres2/Cdk4/Slc2a8/Grb14/Foxo1/Rbm4/Usf1/Eif4ebp1/Enpp1/Gsk3b/Gsk3a/Smarcc1/Prkcz/Irs2/Agtrap/Bcar1/Grb10/Ptpn1/Ptpn11/Cfl1/Pkm/Gnai2/Ptprf/Myo1c/Agt/Srebf1/Ybx1/Socs3",56
"BP","GO:0060998","regulation of dendritic spine development","27/3241","92/23210",9.86175676255554e-05,0.000961328370484483,0.000558028736996595,"Eif4g2/Caprin1/Hnrnpk/Adam10/Dnm1l/Pafah1b1/Actr2/Cpeb3/Pten/Fmr1/Cdk5/Arf6/Cdk5r1/Pak3/Lrp8/Dnm3/Psen1/Ngef/Ptprs/Nr3c1/Shank3/Mapkapk5/Dtnbp1/Grn/Cfl1/Pdlim5/Apoe",27
"BP","GO:1904064","positive regulation of cation transmembrane transport","41/3241","163/23210",0.000100167952257414,0.000974915897830363,0.000565915980270095,"Atp1b1/Kif5b/Hcn1/Ehd3/Slc25a4/Gsto1/Dmd/Rgs7/Cox17/Kcnmb1/Gjc2/Prss8/Ryr2/Kcnq1/Asph/Pdzk1/Pdpk1/Ifngr1/Kcnj11/Hap1/Oprk1/Amigo1/Dnm2/Aplnr/Stimate/Stac/Rapgef3/Htt/Trem2/G6pdx/P2ry6/Shank3/Trdn/Dbi/Park7/Wnk2/Atp1b2/Cfl1/Agt/Fxyd1/Ctss",41
"BP","GO:0015985","energy coupled proton transport, down electrochemical gradient","11/3241","23/23210",0.000102926370880647,0.000998642311862228,0.000579688611206792,"Atp5g3/Atp5h/Atp5pb/Cox5b/Atp5k/Atp5l/Cyc1/Atp5d/Atp5e/Atp5g2/Atp5g1",11
"BP","GO:0015986","ATP synthesis coupled proton transport","11/3241","23/23210",0.000102926370880647,0.000998642311862228,0.000579688611206792,"Atp5g3/Atp5h/Atp5pb/Cox5b/Atp5k/Atp5l/Cyc1/Atp5d/Atp5e/Atp5g2/Atp5g1",11
"BP","GO:0046496","nicotinamide nucleotide metabolic process","40/3241","158/23210",0.000103999199186086,0.00100748213332835,0.000584819921755268,"App/Dlat/Mdh1/Ppargc1a/Cyb5r4/Hif1a/Nnt/Mpc1/Mtch2/Foxk2/Pgk1/Pfkfb2/Nadk/Bpgm/Stat3/Ins2/Slc37a2/G6pdx/Eif6/Ldha/Psen1/Cbfa2t3/Gpi1/Aldoa/Idh2/Gapdh/Zbtb20/Tkt/Pfkm/Idh1/Eno1b/Nupr1/Pkm/Mif/Adpgk/Gpd2/Aldoc/Kcnab2/Pgd/Dcxr",40
"BP","GO:0009185","ribonucleoside diphosphate metabolic process","30/3241","107/23210",0.000105366384053425,0.00101914162464097,0.000591587985000844,"App/Ppargc1a/Hif1a/Mtch2/Foxk2/Pgk1/Pfkfb2/Bad/Bpgm/Stat3/Ak1/Ins2/Eif6/Ldha/Psen1/Cbfa2t3/Gpi1/Aldoa/Nudt9/Gapdh/Zbtb20/Pfkm/Eno1b/Ak3/Nupr1/Pkm/Mif/Adpgk/Aldoc/Entpd2",30
"BP","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","31/3241","112/23210",0.000105984217359911,0.00102060702333163,0.000592438614822715,"Bcl2l11/Hnrnpk/March7/Ccar2/Sod2/Mtch2/Skil/Rps27l/Bad/Moap1/Tnf/Aen/Mlh1/Ikbke/Ackr3/Ifi204/Tnfrsf1a/Msh2/Hipk2/Clu/Rpl26/Kdm1a/Pnp/Nupr1/Mcl1/Crip1/Mif/Htra2/Cdkn1a/Pycard/Bcl3",31
"BP","GO:0034219","carbohydrate transmembrane transport","31/3241","112/23210",0.000105984217359911,0.00102060702333163,0.000592438614822715,"Rap1a/Lmbrd1/Oga/Nfe2l2/Rasa1/Tsc1/Slc23a2/Tmem144/C1qtnf12/Ak1/Ins2/Tnf/Gpc3/Braf/Sesn2/Edn1/Pea15a/Slc2a8/Fabp5/Repin1/Sort1/Rtn2/Enpp1/Gsk3a/Irs2/Grb10/Ptpn11/Mif/Erbb3/C3/Slc2a1",31
"BP","GO:0018105","peptidyl-serine phosphorylation","69/3241","318/23210",0.000106009430742586,0.00102060702333163,0.000592438614822715,"Ggnbp2/App/Hsp90aa1/Csnk1a1/Pfn2/Pdcd10/Tbk1/Cnot9/Prkce/Dclk1/Sbk1/Mtcp1/Lif/Dmd/Bdnf/Src/Mapk8/Stk39/Pak1/Gfra2/Cdk5/Prkacb/Tcl1b1/Pdpk1/Cdk5r1/Camk4/Ulk1/Tnf/Nck1/Mapk1/Tlk2/Pdk1/Sgk3/Pwp1/Rps6ka4/Mark2/Terf2ip/Map4k1/Csf3/Braf/Tssk6/Hipk3/Ikbke/Map2k2/Csnk1g2/Rapgef3/Mast1/Bcar3/Prkx/Smtnl1/Pkd1/Tgfbr1/Arrb2/Ntrk2/Hipk2/Gsk3b/Csnk2a2/Gsk3a/Egfr/Prkcz/Park7/Mapkapk5/Mif/Tcl1b3/Mast2/Raf1/Mast3/Agt/Mknk2",69
"BP","GO:0008542","visual learning","22/3241","69/23210",0.000111569523242546,0.001072479259688,0.000622549240315378,"App/Hif1a/Ndrg4/Itgb1/Atp1a3/Nts/Cdk5/Kit/Idua/B4galt2/Cacna1e/Creb1/Braf/Rag1/Synpo/Htt/Sct/Grin1/Pde1b/Apbb1/Ric8a/Atp1a2",22
"BP","GO:0150063","visual system development","83/3241","400/23210",0.000115755995495216,0.00110960222753965,0.000644098258840009,"Olfm3/Gpm6a/Hcn1/Hmgn1/Hif1a/Ctnnb1/Nrp1/Bhlhe22/Thrb/Rcn1/Lif/Hmgb1/Ush1c/Bdnf/Nipbl/Ihh/Rorb/Col5a2/Fgfr2/Skil/Mfn2/Grhl2/Atp8a2/Agtpbp1/Col4a1/Rarb/Ikzf1/Neurod1/Gnat2/Fgf10/Tenm3/Lamc3/Stat3/Ahr/Aqp5/Ush2a/Crygf/Vsx1/Bmp7/Gnat1/Bloc1s3/Krtap21-1/Gngt1/Tgif1/Tulp1/Hps1/Hsf4/Bcar3/Twsg1/Nf2/Hdac1/Flt1/Klf4/Ring1/Meis1/Tgfbr1/Cryab/Smarca4/Twist2/Ntrk2/Hipk2/Egfr/Rbp4/Jmjd6/Mfrp/Naglu/Bcl11b/Limk2/C1qa/Scrib/Mertk/Aldh1a2/Notch2/Cdkn1c/Kmt2c/Ache/Gpd2/Ift140/Rhoj/C3/Smarcd3/Pdgfrb/Vim",83
"BP","GO:0032680","regulation of tumor necrosis factor production","41/3241","164/23210",0.000115787678263088,0.00110960222753965,0.000644098258840009,"Cd24a/App/Akap12/Selenos/Cd47/Hspd1/Trim27/Jak2/Hmgb1/Vsir/Cx3cr1/Ifngr1/Syt11/Ltf/Selenok/Zfp64/Zfp36/Il10/Mavs/Slamf1/Trem2/Hdac1/Psen1/Gstp1/Tnfrsf1a/Hspb1/Arrb2/Tlr1/Twist2/Zbtb20/Clu/Arhgef2/Ptpn11/Mif/Fcer1g/C1qtnf4/H2-T23/Pycard/Tspo/Bcl3/Tyrobp",41
"BP","GO:0006644","phospholipid metabolic process","74/3241","348/23210",0.000119793418882762,0.00114622612322692,0.000665357577592831,"Idi1/Serinc1/Cdc42/Nus1/Abhd3/Socs5/Pigm/Far1/Plpp1/Hmgcs1/Ldlr/Pten/Impa1/Src/Smpdl3a/Fpr2/Pik3c2a/Pip5k1a/Vav3/Cish/Cds2/Pnpla8/Pip5k1b/Mtmr1/Pign/Sgpp1/Pla2g2f/Ins2/Pigk/Sphk2/Pla2g4a/Acsl5/Smpd4/Dpm1/Chkb/Ttc7b/Pik3cd/Mtmr2/Abhd5/Plppr2/Abhd12/Dpagt1/Fabp5/Sh3glb1/Flt1/Pi4k2a/Ptdss1/Pgap2/Pigu/Plek/Pcx/Pigc/Enpp2/Epha8/Cln3/Pip5k1c/Pgp/Gpaa1/Idh1/Pisd/Pigo/Dbi/Prdx6/Pla2g15/Agpat1/Inpp5e/Csf1r/Abhd4/Hexb/Abhd6/Dgkz/Scarb1/Pdgfrb/Socs3",74
"BP","GO:0140014","mitotic nuclear division","58/3241","257/23210",0.000120660898411521,0.00115115871187915,0.000668220830462753,"Cltc/Riok2/Pttg1/Vps4b/Cdc42/Stag2/Cul3/Kif22/Smc3/Ran/Chmp1b/Ywhah/Ranbp1/Chtf8/Nipbl/Smc4/Tubg2/Fgfr2/Seh1l/Dync1li1/Btc/Ins2/Tnf/Nsmce2/Tgfa/Bub3/Bmp7/Numa1/Clasp1/Anapc1/Atrx/Edn1/Tubg1/Sphk1/Pdxp/Knstrn/Rhoa/Psrc1/Pinx1/Mad1l1/Phf23/Nde1/Tpx2/Phb2/Anapc5/Cdc20/Nup62/Drg1/Sirt7/Tpr/Arhgef10/Chmp7/Cdkn1c/Pebp1/Incenp/Macroh2a1/Pcid2/Pdgfrb",58
"BP","GO:0046889","positive regulation of lipid biosynthetic process","27/3241","93/23210",0.000120678542118652,0.00115115871187915,0.000668220830462753,"Ppargc1a/Ldlr/Cnep1r1/Star/Fpr2/Hsd17b13/Stard4/Sphk2/Tnf/Pla2g4a/Acsl5/Creb1/Nr1h2/Por/Abcd1/Wnt4/Pcx/Anxa1/Dab2/Zbtb20/Sec14l2/Dbi/Abhd6/Agt/Srebf1/Apoe/Scarb1",27
"BP","GO:0060713","labyrinthine layer morphogenesis","12/3241","27/23210",0.000121007344555838,0.0011525301976121,0.0006690169459992,"Zfp36l1/Ncoa3/Fgfr2/Grhl2/Wnt7b/Bmp7/Il10/Itga4/Llgl2/Vcam1/Spint2/Socs3",12
"BP","GO:0014743","regulation of muscle hypertrophy","23/3241","74/23210",0.000121761695709376,0.00115794443141024,0.000672159782662446,"Igfbp5/Ppp3ca/Slc25a4/Tomm70a/Glrx3/Mtpn/Smad4/Pak1/Col14a1/Foxp1/Ccn4/Edn1/Foxo1/G6pdx/Tnfrsf1a/Notch1/Nr3c1/Cdk9/Gsk3b/Gsk3a/Ddx39b/Agt/Lmna",23
"BP","GO:0046651","lymphocyte proliferation","67/3241","308/23210",0.000122292478772705,0.00116121928395607,0.000674060758318745,"Cd24a/Ndfip1/Tfrc/Bcl6/Ctnnb1/Hprt/March7/Tbk1/Hspd1/Prkar1a/Vsir/Ihh/Ceacam1/Mpl/Vav3/Fgf10/Il2ra/Fcgr2b/Blm/Cd22/Cd151/Pla2g2f/Cd3e/Nck1/Ahr/Cd209e/Vsig4/Cd80/Selenok/Rac2/Sh3rf1/Il10/Dnaja3/Foxj1/Slamf1/Twsg1/Mad1l1/Cd6/Wnt4/Ighm/Tcf3/Coro1a/Znhit1/Rag2/Cd276/Impdh2/Tnfrsf13c/Il6st/Pawr/Rps6/Anxa1/Aif1/Fyn/Psmb10/Vcam1/Pnp/Irs2/Il6ra/Mif/Cdkn1a/H2-T23/Sdc4/Prdx2/Slc11a1/Pycard/Tyrobp/Lgals3",67
"BP","GO:0051258","protein polymerization","61/3241","274/23210",0.000122738039473947,0.00116360546278147,0.000675445879570827,"Hsp90aa1/Sptbn1/Pfn2/Gmfb/Map1b/Wasf1/Nefl/Fhod3/Trim27/Prkce/Dnm1l/Actr2/Mtpn/Mapk8/Wasl/Mkks/Rdx/Arpc5/Rasa1/Crp/Tubg2/Pak1/Mapre1/Arf6/Fes/Tubgcp5/Cotl1/Cdc42ep3/Mapt/Nck1/Hip1r/Numa1/Pak3/Clasp1/Csf3/Was/Cttn/Tubg1/Arl2/Rhoa/Psrc1/Nde1/Gba2/Plekhg2/Coro1a/Tmod2/Fkbp4/Tbcd/Aif1/Gmfg/Drg1/Add3/Tppp3/Cfl1/Tmsb10/Add1/Myo1c/Arpc5l/Pycard/Gsn/Cdc42ep4",61
"BP","GO:1902806","regulation of cell cycle G1/S phase transition","34/3241","128/23210",0.000122917385537037,0.00116360546278147,0.000675445879570827,"Rpl17/Sept7/Apex1/Ecd/Pten/Dact1/Cul4b/Casp2/Gjc2/Rdx/Rps27l/Adam17/Gigyf2/Fgf10/Senp2/Crebbp/Adamts1/Tcf3/Pkd1/Lsm10/Klf4/Phb2/Ccnd1/Anxa1/Aif1/Rpl26/Egfr/Ccne1/Hyal1/Pdpn/Ctdsp2/Ccnd2/Cdkn1a/Dgkz",34
"BP","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","28/3241","98/23210",0.000123696808214488,0.00116920700814574,0.000678697446237147,"Nrp1/Src/Rnf34/Tnfrsf23/Rb1cc1/Cx3cr1/Fgf10/Ar/Tnf/Tnfrsf22/Sgk3/Eya3/Sh3rf1/Pea15a/Cttn/Htt/Itgav/Tgfbr1/Dab2/Fyn/Park7/Mcl1/Gpx1/Prdx2/Raf1/Lmna/Map2k5/Lgals3",28
"BP","GO:1900542","regulation of purine nucleotide metabolic process","29/3241","103/23210",0.000125650928913957,0.00118580594741145,0.000688332744017092,"App/Ppargc1a/Hif1a/Dnajc15/Dnm1l/Ppif/Mtch2/Slc25a33/Map2k1/Pgk1/Stat3/Ins2/Sphk2/Pdk1/Pde2a/Abcd1/Rhoa/Ak4/Shmt2/Trem2/Eif6/Psen1/Cbfa2t3/Zbtb20/Park7/Nupr1/Mif/Cox7a1/Tspo",29
"BP","GO:0006066","alcohol metabolic process","68/3241","314/23210",0.000125833638021989,0.00118580594741145,0.000688332744017092,"App/Pmp22/Asah1/Nus1/Erg28/Nsdhl/Aplp2/Thrb/Qdpr/Plpp1/Hmgcs1/Hsd17b7/Ldlr/Pten/Impa1/Nudt4/Ttc39b/Rdh14/Apoc1/Lima1/Erlin1/Nudt11/Nudt10/Coq3/Sc5d/Vdr/Sgpp1/Acadl/Sphk2/Tnf/Fgl1/Tm7sf2/Dpm1/Mtmr2/Dhfr/Por/Sphk1/Dpagt1/Wnt4/Slc37a2/Plcz1/Hdlbp/G6pdx/Gba2/P2ry6/Plek/Fech/Sult1b1/Dab2/Pgp/Gba/Sec14l2/Rbp4/Acer2/Dhcr7/Lrp1/Akr7a5/Park7/Inpp5e/Cyp27a1/Cubn/Abhd4/Soat1/Npc2/Srebf1/Cyb5r3/Apoe/Scarb1",68
"BP","GO:1900006","positive regulation of dendrite development","30/3241","108/23210",0.000126637647642046,0.00119157992018475,0.000691684400779819,"Eif4g2/Caprin1/Hnrnpk/Dnm1l/Vamp7/Pafah1b1/Actr2/Cpeb3/Ptprd/Fmr1/Crp/Rab21/Bmp7/Pak3/Lrp8/Fbxw8/Sh3glb1/Psen1/Iqgap1/Nr3c1/Cux1/Shank3/Mapkapk5/Grn/Cfl1/Ache/Anapc2/Ptprf/Pacsin1/Apoe",30
"BP","GO:0071706","tumor necrosis factor superfamily cytokine production","42/3241","170/23210",0.000127863473825575,0.00120129951502188,0.000697326399286896,"Cd24a/App/Akap12/Selenos/Cd47/Hspd1/Trim27/Jak2/Hmgb1/Vsir/Cx3cr1/Ifngr1/Syt11/Sphk2/Ltf/Selenok/Zfp64/Zfp36/Il10/Mavs/Slamf1/Trem2/Hdac1/Psen1/Gstp1/Tnfrsf1a/Hspb1/Arrb2/Tlr1/Twist2/Zbtb20/Clu/Arhgef2/Ptpn11/Mif/Fcer1g/C1qtnf4/H2-T23/Pycard/Tspo/Bcl3/Tyrobp",42
"BP","GO:0001505","regulation of neurotransmitter levels","78/3241","372/23210",0.000128885738865778,0.00120908022198032,0.000701842918522429,"Arl6ip1/Hsp90aa1/Rab5a/Rap1a/Pfn2/Snap91/Xbp1/Cadps/Selenos/Cd47/Htr1b/Prkce/Dnm1l/Jak2/Sod2/Snap47/Fmr1/Gpm6b/Crp/Klrk1/Pak1/Erc1/Agtpbp1/Adora2a/Gart/Cx3cr1/Prima1/Arl6ip5/Tlr5/Syt11/Slc44a4/Tnf/Htr1a/Dnm2/Slc30a1/Atp2a2/Braf/Napb/Il10/Sncaip/Rab3a/Por/Sphk1/Syt7/Shmt2/Ass1/Psen1/Klf4/Pde1b/Lin7b/Vamp1/Slc6a9/Ptgis/Cln3/Ntrk2/Aif1/Gsk3b/Clu/Kcnc4/Daglb/Park7/Scrib/Cyth1/Stxbp1/Sept5/Stx1a/Dtnbp1/Comt/Atp1a2/Pebp1/Atp2b2/Ache/Gfap/Cplx1/Baiap3/Agt/Tspo/Phgdh",78
"BP","GO:0048011","neurotrophin TRK receptor signaling pathway","13/3241","31/23210",0.000130822008847998,0.00122355899866994,0.000710247511289512,"Wasf1/Src/Spry1/Ulk1/Hap1/Sh3glb1/Sort1/Ppp2r5b/Bcar1/Ptpn11/Ptprf/Raf1/Agt",13
"BP","GO:0070741","response to interleukin-6","13/3241","31/23210",0.000130822008847998,0.00122355899866994,0.000710247511289512,"Ptpn2/Smad4/Selp/Stat3/Ctr9/Ptprt/Il6st/Gab1/Il6ra/Cfl1/C1qtnf4/Entpd2/Phb",13
"BP","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","15/3241","39/23210",0.000131309885000472,0.00122628077011685,0.000711827436244963,"Pdcd10/Fbxw7/Nrp1/Gata2/Pik3c2a/Rhoa/Itgb1bp1/Klf4/Notch1/Anxa1/Map3k3/Card10/Hdac5/Rhoj/Map2k5",15
"BP","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","41/3241","165/23210",0.000133577557655287,0.00124295200308585,0.000721504698836494,"Ppm1a/Riok3/Cpne1/Ctnnb1/Prkce/Ikbkg/Map3k14/Ube2i/Zfand6/Mid2/Cx3cr1/Pdpk1/Sphk2/Tnf/Il1rl1/Ltf/Irak4/Terf2ip/Tnfrsf19/Btrc/Dnaja3/Irf3/Rhoa/Ube2v1/Hdac1/Lime1/Gstp1/Otud7a/Hspb1/Tnfsf10/Irak1/Nup62/Fyn/Mtdh/Ccdc22/Traf2/Sharpin/Pycard/Tradd/Trim25/Tgm2",41
"BP","GO:0032228","regulation of synaptic transmission, GABAergic","14/3241","35/23210",0.000133693665446704,0.00124295200308585,0.000721504698836494,"Kif5b/Htr1b/Prkce/Bdnf/Pten/Adora2a/Cntnap4/Npy5r/Hap1/Cnr1/Grik1/Cckbr/Dbi/Stxbp1",14
"BP","GO:0051973","positive regulation of telomerase activity","14/3241","35/23210",0.000133693665446704,0.00124295200308585,0.000721504698836494,"Hsp90aa1/Tcp1/Ctnnb1/Cct4/Parn/Cct2/Parm1/Map2k7/Grhl2/Nek7/Mapk1/Nvl/Klf4/Mapkapk5",14
"BP","GO:0008090","retrograde axonal transport","10/3241","20/23210",0.000133980742970839,0.0012437646020348,0.000721976393607076,"Kif5b/Nefl/Actr10/Pafah1b1/Hap1/Bsn/Dst/Kif5a/Kif1c/Kif1b",10
"BP","GO:0060420","regulation of heart growth","25/3241","84/23210",0.000137447918832874,0.0012740522119196,0.000739557645975755,"Bmpr1a/Slc25a4/Tomm70a/Pten/Pak1/Col14a1/Fgfr2/Tgfbr3/Ncam1/Ahr/Mapk1/Foxp1/Ccn4/Rbpj/Edn1/Mapk11/G6pdx/Meis1/Notch1/Nr3c1/Tgfbr1/Tbx5/Gsk3a/Rbp4/Ddx39b",25
"BP","GO:0019362","pyridine nucleotide metabolic process","40/3241","160/23210",0.000139285045908398,0.00128916278003478,0.00074832897895573,"App/Dlat/Mdh1/Ppargc1a/Cyb5r4/Hif1a/Nnt/Mpc1/Mtch2/Foxk2/Pgk1/Pfkfb2/Nadk/Bpgm/Stat3/Ins2/Slc37a2/G6pdx/Eif6/Ldha/Psen1/Cbfa2t3/Gpi1/Aldoa/Idh2/Gapdh/Zbtb20/Tkt/Pfkm/Idh1/Eno1b/Nupr1/Pkm/Mif/Adpgk/Gpd2/Aldoc/Kcnab2/Pgd/Dcxr",40
"BP","GO:0008064","regulation of actin polymerization or depolymerization","43/3241","176/23210",0.000140157403832342,0.00129531226776211,0.000751898613406366,"Sptbn1/Pfn2/Cfl2/Gmfb/Wasf1/Fhod3/Trim27/Prkce/Actr2/Mtpn/Wasl/Mkks/Rdx/Arpc5/Rasa1/Lima1/Arf6/Cotl1/Cdc42ep3/Nck1/Hip1r/Pak3/Csf3/Was/Cttn/Pdxp/Rhoa/Gba2/Plekhg2/Coro1a/Tmod2/Plek/Gmfg/Add3/Naa80/Cfl1/Tmsb10/Add1/Myo1c/Arpc5l/Pycard/Gsn/Cdc42ep4",43
"BP","GO:0006650","glycerophospholipid metabolic process","52/3241","225/23210",0.000140856425495877,0.00129984396209455,0.000754529156457449,"Serinc1/Abhd3/Socs5/Pigm/Far1/Ldlr/Pten/Impa1/Fpr2/Pik3c2a/Pip5k1a/Cish/Pnpla8/Pip5k1b/Mtmr1/Pign/Pigk/Pla2g4a/Smpd4/Dpm1/Chkb/Ttc7b/Pik3cd/Mtmr2/Abhd5/Abhd12/Fabp5/Sh3glb1/Pi4k2a/Ptdss1/Pgap2/Pigu/Plek/Pigc/Enpp2/Pip5k1c/Pgp/Gpaa1/Pisd/Pigo/Dbi/Prdx6/Pla2g15/Agpat1/Inpp5e/Csf1r/Abhd4/Abhd6/Dgkz/Scarb1/Pdgfrb/Socs3",52
"BP","GO:1903322","positive regulation of protein modification by small protein conjugation or removal","35/3241","134/23210",0.000141544904897006,0.00130426510740155,0.000757095528373117,"Npm1/Ndfip1/Ndfip2/Fbxw7/Xiap/Cul3/March7/Mycbp2/Pten/Sumo2/Mapk8/Rchy1/Ube2i/Rnf111/Rnf20/Senp2/Dcun1d1/Ctr9/Dnaja3/Sphk1/Ube2l3/Phf23/Wdr48/Cdc20/Arrb2/Cdk9/Rasd2/Gsk3a/Cdk5rap3/Kdm1a/Dnajb2/Rps2/Nop53/Pttg1ip/Sept4",35
"BP","GO:0001954","positive regulation of cell-matrix adhesion","18/3241","52/23210",0.000142805750393831,0.0013115867049244,0.000761345545270475,"Utrn/Nrp1/Lims1/Pcsk5/Dmd/Tsc1/Cd3e/Emp2/Csf1/Itgb1bp1/Wnt4/Iqgap1/Enpp2/Gsk3b/Prkcz/Map4k4/Cfl1/Sdc4",18
"BP","GO:0007229","integrin-mediated signaling pathway","26/3241","89/23210",0.000142971162729758,0.0013115867049244,0.000761345545270475,"Cul3/Nrp1/Lims1/Pcsk5/Itgb1/Fut8/Src/Vav3/Emp2/Itga4/Rhoa/Itgb1bp1/Tec/Itgb5/Lims2/Plek/Itgav/Dab2/Zyx/Tln1/Bcar1/Ptpn11/Sema7a/Fcer1g/Fermt3/Tyrobp",26
"BP","GO:1900076","regulation of cellular response to insulin stimulus","26/3241","89/23210",0.000142971162729758,0.0013115867049244,0.000761345545270475,"Ptpn2/Ptpre/Lmbrd1/Src/Pak1/Tsc1/Cish/C1qtnf12/Ins2/Nck1/Rarres2/Cdk4/Grb14/Rbm4/Enpp1/Gsk3a/Prkcz/Grb10/Ptpn1/Ptpn11/Gnai2/Ptprf/Myo1c/Agt/Ybx1/Socs3",26
"BP","GO:0007612","learning","42/3241","171/23210",0.000146938610748271,0.00134497980745031,0.000780729463813878,"App/Vdac1/Hif1a/Gmfb/Pgrmc1/Slc12a5/Neurod2/Amph/Ndrg4/Itgb1/Vdac3/Bdnf/Atp8a1/Arf4/Atp1a3/Nts/Pak1/Cdk5/Kit/Atad1/Idua/B4galt2/Cacna1e/Adcy3/Oprk1/Creb1/Braf/Rag1/Synpo/Htt/Sct/Grin1/Pde1b/Apbb1/Cln3/Ntrk2/Shank3/Mapk8ip2/Ric8a/Comt/Atp1a2/Agt",42
"BP","GO:0042866","pyruvate biosynthetic process","27/3241","94/23210",0.000147043064516561,0.00134497980745031,0.000780729463813878,"App/Ppargc1a/Hif1a/Srr/Mtch2/Foxk2/Pgk1/Hoga1/Pfkfb2/Bpgm/Stat3/Ins2/Sds/Eif6/Psen1/Cbfa2t3/Gpi1/Aldoa/Gapdh/Zbtb20/Pfkm/Eno1b/Nupr1/Pkm/Mif/Adpgk/Aldoc",27
